ma_san_pham;ten_san_pham;gia_ban;gia_goc;phan_loai;mo_ta;diem_trung_binh;content;san_pham_cung_he;group_san_pham;diem_trung_binh_group;content_processed
204100027;Sữa Tắm Eucerin Dịu Nhẹ Cho Da Nhạy Cảm 400ml;198000;265000.0;200ml 400ml 1000ml;Eucerin pH5 Washlotion là sản phẩm sữa tắm dịu nhẹ dành cho da nhạy cảm đến từ thương hiệu dược mỹ phẩm Eucerin của Đức, với thành phần pH5 Citrate Buffer giúp làm sạch nhẹ nhàng và tạo điều kiện cho da thực hiện tốt cơ chế bảo vệ tự nhiên trước những tác động của môi trường.    *;5.0;Sữa Tắm Eucerin Dịu Nhẹ Cho Da Nhạy Cảm 400ml Eucerin pH5 Washlotion là sản phẩm sữa tắm dịu nhẹ dành cho da nhạy cảm đến từ thương hiệu dược mỹ phẩm Eucerin của Đức, với thành phần pH5 Citrate Buffer giúp làm sạch nhẹ nhàng và tạo điều kiện cho da thực hiện tốt cơ chế bảo vệ tự nhiên trước những tác động của môi trường.    *;[204100027];541;5.0;dịu nhẹ nhạy_cảm_eucerin dịu nhẹ nhạy_cảm giúp sạch nhẹ_nhàng tốt tự_nhiên
422215090;Miếng Dán Mụn Derma Angel Salicylic Acid Ban Ngày 12 Miếng;44000;58000.0;;Miếng Dán Mụn Derma Angel Salicylic Acid Ban Ngày 12 Miếng là sản phẩm hỗ trợ trị mụn đến từ thương hiệu Derma Angel - Đài Loan. Sản phẩm có tác dụng trên các loại mụn trứng cá, mụn viêm, mụn có mủ. Miếng dán giúp hút mụn nhanh chóng, không thấm nước, bám dính tốt trên bề mặt da và khả năng che phủ mụn “thần kỳ”, bạn có thể trang điểm, rửa mặt bình thường khi dán, hiệu quả 72 giờ, không để lại sẹo thâm. Miếng Dán Mụn Derma Angel Salicylic Acid Ban Ngày 12 Miếng hiện đã có tại Hasaki.;0.0;Miếng Dán Mụn Derma Angel Salicylic Acid Ban Ngày 12 Miếng Miếng Dán Mụn Derma Angel Salicylic Acid Ban Ngày 12 Miếng là sản phẩm hỗ trợ trị mụn đến từ thương hiệu Derma Angel - Đài Loan. Sản phẩm có tác dụng trên các loại mụn trứng cá, mụn viêm, mụn có mủ. Miếng dán giúp hút mụn nhanh chóng, không thấm nước, bám dính tốt trên bề mặt da và khả năng che phủ mụn “thần kỳ”, bạn có thể trang điểm, rửa mặt bình thường khi dán, hiệu quả 72 giờ, không để lại sẹo thâm. Miếng Dán Mụn Derma Angel Salicylic Acid Ban Ngày 12 Miếng hiện đã có tại Hasaki.;[422215090];542;0.0;dán salicylic dán angel trị đài_loan viêm dán giúp hút nhanh_chóng không_thấm bám dính tốt che_phủ thần_kỳ rửa dán không_để thâm dán salicylic
422205120;Máy Đẩy Tinh Chất Halio Dưỡng Sáng Nóng Lạnh Màu Trắng;1508000;2400000.0;;Máy Đẩy Tinh Chất Dưỡng Sáng Nóng Lạnh HALIO Ion Hot & Cool là dòng sản phẩm thiết bị chăm sóc da mặt đến từ thương hiệu HALIO nổi tiếng với các dòng máy chăm sóc da và chăm sóc cá nhân. Với công nghệ Ion hiện đại tích hợp các các chức năng làm sạch sâu và đẩy dưỡng chất, sản phẩm giúp đẩy nhanh tốc độ cải thiện thâm sạm và dưỡng sáng đều màu da. Đồng thời, sản phẩm được nâng cấp thêm với chế độ massage lạnh thu nhỏ chân lông. Máy Đẩy Tinh Chất HALIO Ion Hot & Cool hứa hẹn là công cụ hỗ trợ chăm sóc da không thể thiếu dành cho phái đẹp, giúp làn da sáng khỏe và căng mịn, ngăn ngừa các tác hại của ô nhiễm môi trường. Máy Đẩy Tinh Chất Dưỡng Sáng Nóng Lạnh HALIO Ion Hot & Cool hiện đã có mặt tại Hasaki với phiên bản màu Trắng (White).;0.0;Máy Đẩy Tinh Chất Halio Dưỡng Sáng Nóng Lạnh Màu Trắng Máy Đẩy Tinh Chất Dưỡng Sáng Nóng Lạnh HALIO Ion Hot & Cool là dòng sản phẩm thiết bị chăm sóc da mặt đến từ thương hiệu HALIO nổi tiếng với các dòng máy chăm sóc da và chăm sóc cá nhân. Với công nghệ Ion hiện đại tích hợp các các chức năng làm sạch sâu và đẩy dưỡng chất, sản phẩm giúp đẩy nhanh tốc độ cải thiện thâm sạm và dưỡng sáng đều màu da. Đồng thời, sản phẩm được nâng cấp thêm với chế độ massage lạnh thu nhỏ chân lông. Máy Đẩy Tinh Chất HALIO Ion Hot & Cool hứa hẹn là công cụ hỗ trợ chăm sóc da không thể thiếu dành cho phái đẹp, giúp làn da sáng khỏe và căng mịn, ngăn ngừa các tác hại của ô nhiễm môi trường. Máy Đẩy Tinh Chất Dưỡng Sáng Nóng Lạnh HALIO Ion Hot & Cool hiện đã có mặt tại Hasaki với phiên bản màu Trắng (White).;[422205120];543;0.0;đẩy dưỡng nóng lạnh trắng đẩy dưỡng nóng lạnh halio hot_col chăm_sóc nổi_tiếng chăm_sóc chăm_sóc tích_hợp sạch sâu đẩy giúp đẩy cải_thiện thâm sạm dưỡng màu_da nâng_cấp lạnh thu đẩy ion hứa_hẹn chăm_sóc không_thể giúp khỏe căng ngăn_ngừa đẩy dưỡng nóng lạnh halio hot col có_mặt trắng white
422212330;Combo Cocoon Kem Chống Nắng 50ml + Nước Tẩy Trang Bí Đao 500ml;552000;690000.0;2x50ml 50ml 50ml + 500ml;"Kem Chống Nắng Cocoon Bí Đao Quang Phổ Rộng 50ml là sản phẩm chống nắng da mặt đến từ thương hiệu mỹ phẩm Cocoon của Việt Nam, với công thức đột phá kết hợp các màng lọc thế hệ mới, chiết xuất bí đao và các thành phần chống oxi hoá, kem chống nắng bí đao mang lại khả năng bảo vệ phổ rộng chống lại bức xạ UVA và UVB là nguyên nhân gây ra tác hại lên da như bỏng rát, cháy nắng, kích ứng, lão hoá và tổn thương tế bào da. Cocoon Winter Melon Suncreen với khả năng bảo vệ rất cao SPF 50+, PA ++++ và hỗ trợ làm giảm độ bóng nhờn trên da hiệu quả. Hiện sản phẩm Kem Chống Nắng Cocoon Winter Melon Suncreen SPF 50 + PA ++++ 50ml đã có mặt tại Hasaki với 2 quy cách đóng gói: 1 lọ; 2 lọ (50ml/ lọ)";4.6;"Combo Cocoon Kem Chống Nắng 50ml + Nước Tẩy Trang Bí Đao 500ml Kem Chống Nắng Cocoon Bí Đao Quang Phổ Rộng 50ml là sản phẩm chống nắng da mặt đến từ thương hiệu mỹ phẩm Cocoon của Việt Nam, với công thức đột phá kết hợp các màng lọc thế hệ mới, chiết xuất bí đao và các thành phần chống oxi hoá, kem chống nắng bí đao mang lại khả năng bảo vệ phổ rộng chống lại bức xạ UVA và UVB là nguyên nhân gây ra tác hại lên da như bỏng rát, cháy nắng, kích ứng, lão hoá và tổn thương tế bào da. Cocoon Winter Melon Suncreen với khả năng bảo vệ rất cao SPF 50+, PA ++++ và hỗ trợ làm giảm độ bóng nhờn trên da hiệu quả. Hiện sản phẩm Kem Chống Nắng Cocoon Winter Melon Suncreen SPF 50 + PA ++++ 50ml đã có mặt tại Hasaki với 2 quy cách đóng gói: 1 lọ; 2 lọ (50ml/ lọ)";[422214044, 422209420, 422212330];98;4.6;bí_đao cocon rộng chống cocon kết_hợp lọc chiết_xuất chống bảo_vệ rộng chống bức_xạ rát cháy kích_ứng tổn_thương winter suncren bảo_vệ cao nhờn winter suncren có_mặt
422218629;Combo 2 Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 500ml (Mới);657000;838000.0;2x125ml 2x250ml 2x59ml 2x500ml 59ml 125ml 250ml 500ml 1000ml;Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser phiên bản mới ra mắt năm 2022 từ thương hiệu Cetaphil với công thức khoa học mới cho làn da nhạy cảm, giúp làm sạch da, loại bỏ bụi bẩn, phù hợp cho mọi loại da, không làm khô da và duy trì hàng rào bảo vệ da suốt ngày dài. Được chứng minh lâm sàng có khả năng làm sạch sâu, loại bỏ hoàn toàn bụi bẩn, và tạp chất trên da một cách dịu nhẹ nhưng vẫn duy trì độ ẩm tự nhiên để bảo vệ da khỏi tình trạng khô ráp, Sữa Rửa Mặt Cetaphil Mới với công thức lành tính không gây kích ứng sẽ an toàn cho mọi loại da, kể cả da nhạy cảm. Sữa Rửa Mặt Dịu Lành Cho Da Nhạy Cảm Cetaphil Gentle Skin Cleanser hiện đã có mặt tại Hasaki với 6 dung tích cho bạn lựa chọn: Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 59ml Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 125ml Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 250ml Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 473ml Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 500ml Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 1000ml;4.5;Combo 2 Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 500ml (Mới) Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser phiên bản mới ra mắt năm 2022 từ thương hiệu Cetaphil với công thức khoa học mới cho làn da nhạy cảm, giúp làm sạch da, loại bỏ bụi bẩn, phù hợp cho mọi loại da, không làm khô da và duy trì hàng rào bảo vệ da suốt ngày dài. Được chứng minh lâm sàng có khả năng làm sạch sâu, loại bỏ hoàn toàn bụi bẩn, và tạp chất trên da một cách dịu nhẹ nhưng vẫn duy trì độ ẩm tự nhiên để bảo vệ da khỏi tình trạng khô ráp, Sữa Rửa Mặt Cetaphil Mới với công thức lành tính không gây kích ứng sẽ an toàn cho mọi loại da, kể cả da nhạy cảm. Sữa Rửa Mặt Dịu Lành Cho Da Nhạy Cảm Cetaphil Gentle Skin Cleanser hiện đã có mặt tại Hasaki với 6 dung tích cho bạn lựa chọn: Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 59ml Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 125ml Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 250ml Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 473ml Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 500ml Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 1000ml;[422209322, 422208910, 422207865, 422207866, 200900037, 422207423, 422218629, 422218631, 422218633];16;4.5;sữa_sữa_mặt dịu lành nhạy_cảm sữa_sữa_mặt gentle cleanser ra_mắt làn nhạy_cảm giúp sạch loại_bỏ bẩn phù_hợp không_làm khô duy_trì bảo_vệ suốt chứng_minh sạch sâu loại_bỏ bẩn tạp_chất dịu nhẹ duy_trì tự_nhiên bảo_vệ khỏi khô ráp cetaphil không_gây kích_ứng an_toàn nhạy_cảm dịu lành nhạy_cảm_cetaphil gentle cleanser có_mặt lựa_chọn cetaphil skin sữa_sữa_mặt gentle cleanser cetaphil skin sữa_sữa_mặt gentle cleanser cetaphil skin sữa_sữa_mặt gentle cleanser
422207807;Kem Dưỡng Ẩm Milaganics Tinh Dầu Tràm Trà Cho Da Mụn 50g;95000;241000.0;;Kem Dưỡng Ẩm Milaganics Tinh Dầu Tràm Trà 50g là sản phẩm dành riêng cho da mụn đến từ thương hiệu mỹ phẩm Milaganics, giúp ngừa mụn hiệu quả nhờ thành phần chính từ tinh dầu tràm trà nguyên chất. Bên cạnh đó, sự bổ sung các loại dầu thiên nhiên như dầu dừa, dầu olive, dầu argan và chiết xuất nha đam sẽ giúp làm mềm da, tạo hàng rào bảo vệ da khỏi các tác nhân gây hại từ môi trường, đồng thời khóa ẩm, hạn chế sự mất nước qua da.;4.7;Kem Dưỡng Ẩm Milaganics Tinh Dầu Tràm Trà Cho Da Mụn 50g Kem Dưỡng Ẩm Milaganics Tinh Dầu Tràm Trà 50g là sản phẩm dành riêng cho da mụn đến từ thương hiệu mỹ phẩm Milaganics, giúp ngừa mụn hiệu quả nhờ thành phần chính từ tinh dầu tràm trà nguyên chất. Bên cạnh đó, sự bổ sung các loại dầu thiên nhiên như dầu dừa, dầu olive, dầu argan và chiết xuất nha đam sẽ giúp làm mềm da, tạo hàng rào bảo vệ da khỏi các tác nhân gây hại từ môi trường, đồng thời khóa ẩm, hạn chế sự mất nước qua da.;[422207807];544;4.7;dưỡng milaganics mụn dưỡng milaganics mụn giúp mụn nguyên_chất bổ_sung dầu thiên_nhiên dầu dầu olive dầu argan chiết_xuất giúp mềm bảo_vệ khỏi hại ẩm hạn_chế
422211909;[Mini] Sữa Rửa Mặt Eucerin Dạng Bọt Sạch Sâu Cho Da Nhờn 50g;143000;159000.0;50g 150g;Sữa Rửa Mặt Eucerin Pro ACNE Solution Soft Cleansing Foam thuộc thương hiệu dược mỹ phẩm Eucerin là sản phẩm sữa rửa mặt chuyên biệt dành cho da mụn và nhờn nhiều. Công thức dạng kem tạo bọt mềm mại, dịu nhẹ, giúp làm sạch sâu cho làn da nhờn mụn mà không gây khô căng, hỗ trợ giảm nhờn & cân bằng độ ẩm tự nhiên, đồng thời góp phần làm giảm mụn hiệu quả và ngăn ngừa mụn bùng phát. Sữa Rửa Mặt Cho Da Mụn Và Nhờn Nhiều Eucerin Pro ACNE Solution Soft Cleansing Foam hiện đã có mặt tại Hasaki với 2 dung tích: 50gr 150gr;4.9;[Mini] Sữa Rửa Mặt Eucerin Dạng Bọt Sạch Sâu Cho Da Nhờn 50g Sữa Rửa Mặt Eucerin Pro ACNE Solution Soft Cleansing Foam thuộc thương hiệu dược mỹ phẩm Eucerin là sản phẩm sữa rửa mặt chuyên biệt dành cho da mụn và nhờn nhiều. Công thức dạng kem tạo bọt mềm mại, dịu nhẹ, giúp làm sạch sâu cho làn da nhờn mụn mà không gây khô căng, hỗ trợ giảm nhờn & cân bằng độ ẩm tự nhiên, đồng thời góp phần làm giảm mụn hiệu quả và ngăn ngừa mụn bùng phát. Sữa Rửa Mặt Cho Da Mụn Và Nhờn Nhiều Eucerin Pro ACNE Solution Soft Cleansing Foam hiện đã có mặt tại Hasaki với 2 dung tích: 50gr 150gr;[204100071, 422211909];239;4.9;eucerin sạch sâu nhờn sữa_sữa_mặt pro solution cleansing mụn nhờn dịu nhẹ giúp sạch sâu nhờn mụn không_gây khô cân tự_nhiên góp_phần ngăn_ngừa bùng_phát sữa_sữa_mặt mụn nhờn pro solution cleansing foam có_mặt
422203463;Tinh Chất Cocoon Cấp Nước & Cấp Ẩm Sâu Từ Hoa Hồng 30ml;238000;265000.0;;Tinh Chất Cocoon Cấp Nước & Cấp Ẩm Sâu Từ Hoa Hồng 30ml dòng tinh chất dưỡng da đến từ thương hiệu mỹ phẩm thuần chay Cocoon của Việt Nam, kết hợp những hoạt chất như 5% Vitamin B5, 5% Betaine, 5% Urea, Ectoin & HA, tinh chất hoa hồng cung cấp ẩm dồi dào giúp dưỡng ẩm sâu, phục hồi những tổn thương do sự mất nước gây ra. Làn da sau khi ngậm nước sẽ nhanh chóng trở nên tươi mới, căng mọng và ẩm mượt như được phủ sương. Hiện sản phẩm Tinh Chất Cocoon Rose Serum 30ml đã có mặt tại Hasaki.;3.8;Tinh Chất Cocoon Cấp Nước & Cấp Ẩm Sâu Từ Hoa Hồng 30ml Tinh Chất Cocoon Cấp Nước & Cấp Ẩm Sâu Từ Hoa Hồng 30ml dòng tinh chất dưỡng da đến từ thương hiệu mỹ phẩm thuần chay Cocoon của Việt Nam, kết hợp những hoạt chất như 5% Vitamin B5, 5% Betaine, 5% Urea, Ectoin & HA, tinh chất hoa hồng cung cấp ẩm dồi dào giúp dưỡng ẩm sâu, phục hồi những tổn thương do sự mất nước gây ra. Làn da sau khi ngậm nước sẽ nhanh chóng trở nên tươi mới, căng mọng và ẩm mượt như được phủ sương. Hiện sản phẩm Tinh Chất Cocoon Rose Serum 30ml đã có mặt tại Hasaki.;[422203463];545;3.8;cấp_nước sâu cấp_nước sâu dưỡng kết_hợp urea giúp ẩm sâu phục_hồi ngậm_nước nhanh_chóng trở_nên tươi căng ẩm mượt phủ cocon có_mặt
100230057;Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 250ml;332000;415000.0;Combo 1000ml 100ml 250ml 500ml Da Dầu, Da Hỗn Hợp Da nhạy cảm;"Nước Tẩy Trang Bioderma bao gồm 2 phân loại:  Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm: 100ml; 250ml; 500ml; Combo 1000ml (2x500ml) Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp: 100ml; 250ml; 500ml; Combo 1000ml (2x500ml) THÔNG TIN SẢN PHẨM 1. Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm Dành Cho Da Nhạy Cảm Bioderma Sensibio H2O là sản phẩm nước tẩy trang công nghệ Micellar đầu tiên trên thế giới, do thương hiệu dược mỹ phẩm Bioderma nổi tiếng của Pháp phát minh. Dung dịch giúp làm sạch sâu da và loại bỏ lớp trang điểm nhanh chóng mà không cần rửa lại bằng nước. Công thức dịu nhẹ, không kích ứng, không gây khô căng da, đặc biệt phù hợp với làn da nhạy cảm.";4.9;"Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 250ml Nước Tẩy Trang Bioderma bao gồm 2 phân loại:  Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm: 100ml; 250ml; 500ml; Combo 1000ml (2x500ml) Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp: 100ml; 250ml; 500ml; Combo 1000ml (2x500ml) THÔNG TIN SẢN PHẨM 1. Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm Dành Cho Da Nhạy Cảm Bioderma Sensibio H2O là sản phẩm nước tẩy trang công nghệ Micellar đầu tiên trên thế giới, do thương hiệu dược mỹ phẩm Bioderma nổi tiếng của Pháp phát minh. Dung dịch giúp làm sạch sâu da và loại bỏ lớp trang điểm nhanh chóng mà không cần rửa lại bằng nước. Công thức dịu nhẹ, không kích ứng, không gây khô căng da, đặc biệt phù hợp với làn da nhạy cảm.";[200400003, 200400004, 100230056, 100230059, 422216594, 100230057, 100230064];6;4.9;nhạy_cảm bao_gồm phân_loại nhạy_cảm_combo nhạy_cảm nhạy_cảm_bioderma nổi_tiếng phát_minh giúp sạch sâu loại_bỏ nhanh_chóng không_cần rửa dịu nhẹ không_gây khô phù_hợp nhạy_cảm
100150066;Xịt Khoáng Avène Cấp Nước, Làm Dịu & Giảm Kích Ứng 150ml;295000;325000.0;50ml 150ml 300ml;Xịt Khoáng Avène Thermal Spring Water là dòng sản phẩm nước xịt khoáng nổi tiếng từ thương hiệu dược mỹ phẩm Eau Thermale Avène  của Pháp. Thành phần chính là nước khoáng thiên nhiên được lấy từ dòng suối khoáng Sanite-Odile nổi tiếng, giàu khoáng chất và vi lượng thiên nhiên quý hiếm, với đặc tính làm dịu, chống oxy hóa và giúp chữa lành các thương tổn trên da. Sản phẩm dạng xịt phun sương, giúp cấp nước và làm dịu da tức thì, giảm kích ứng hiệu quả, giúp da của bạn luôn mềm mịn tự nhiên.   *;5.0;Xịt Khoáng Avène Cấp Nước, Làm Dịu & Giảm Kích Ứng 150ml Xịt Khoáng Avène Thermal Spring Water là dòng sản phẩm nước xịt khoáng nổi tiếng từ thương hiệu dược mỹ phẩm Eau Thermale Avène  của Pháp. Thành phần chính là nước khoáng thiên nhiên được lấy từ dòng suối khoáng Sanite-Odile nổi tiếng, giàu khoáng chất và vi lượng thiên nhiên quý hiếm, với đặc tính làm dịu, chống oxy hóa và giúp chữa lành các thương tổn trên da. Sản phẩm dạng xịt phun sương, giúp cấp nước và làm dịu da tức thì, giảm kích ứng hiệu quả, giúp da của bạn luôn mềm mịn tự nhiên.   *;[100150067, 100150066];101;5.0;cấp_nước dịu avène water nổi_tiếng eau nổi_tiếng giàu quý_hiếm dịu chống giúp chữa lành xịt giúp cấp_nước dịu giúp mềm tự_nhiên
